x	y	u	v	velocity_magnitude	vorticity	temperature
1.459730e+00 4.379190e+00 -3.250527e-01 1.047422e-01 3.415116e-01 -1.877096e+00 1.369605e-01
1.523196e+00 4.379190e+00 -3.266975e-01 4.496495e-02 3.297774e-01 -1.886594e+00 1.506853e-01
1.586663e+00 4.379190e+00 -3.270268e-01 -1.499335e-02 3.273703e-01 -1.888495e+00 1.651775e-01
1.650129e+00 4.379190e+00 -3.260393e-01 -7.489127e-02 3.345300e-01 -1.882793e+00 1.803997e-01
1.713596e+00 4.379190e+00 -3.237389e-01 -1.344876e-01 3.505621e-01 -1.869508e+00 1.963024e-01
1.777063e+00 4.379190e+00 -3.201349e-01 -1.935425e-01 3.740923e-01 -1.848697e+00 2.128237e-01
1.840529e+00 4.379190e+00 -3.152419e-01 -2.518180e-01 4.034721e-01 -1.820441e+00 2.298896e-01
1.903996e+00 4.379190e+00 -3.090795e-01 -3.090795e-01 4.371044e-01 -1.784854e+00 2.474135e-01
1.967462e+00 4.379190e+00 -3.016725e-01 -3.650965e-01 4.736051e-01 -1.742081e+00 2.652970e-01
2.030929e+00 4.379190e+00 -2.930509e-01 -4.196433e-01 5.118392e-01 -1.692293e+00 2.834301e-01
2.094395e+00 4.379190e+00 -2.832492e-01 -4.725004e-01 5.508963e-01 -1.635691e+00 3.016925e-01
2.157862e+00 4.379190e+00 -2.723069e-01 -5.234549e-01 5.900475e-01 -1.572502e+00 3.199541e-01
2.221328e+00 4.379190e+00 -2.602682e-01 -5.723017e-01 6.287040e-01 -1.502982e+00 3.380771e-01
2.284795e+00 4.379190e+00 -2.471815e-01 -6.188439e-01 6.663831e-01 -1.427409e+00 3.559170e-01
2.348261e+00 4.379190e+00 -2.330994e-01 -6.628943e-01 7.026836e-01 -1.346089e+00 3.733244e-01
2.411728e+00 4.379190e+00 -2.180788e-01 -7.042755e-01 7.372668e-01 -1.259349e+00 3.901475e-01
2.475194e+00 4.379190e+00 -2.021800e-01 -7.428208e-01 7.698438e-01 -1.167537e+00 4.062338e-01
2.538661e+00 4.379190e+00 -1.854671e-01 -7.783750e-01 8.001661e-01 -1.071025e+00 4.214326e-01
2.602127e+00 4.379190e+00 -1.680074e-01 -8.107950e-01 8.280188e-01 -9.701995e-01 4.355971e-01
2.665594e+00 4.379190e+00 -1.498712e-01 -8.399502e-01 8.532161e-01 -8.654676e-01 4.485869e-01
2.729060e+00 4.379190e+00 -1.311315e-01 -8.657232e-01 8.755982e-01 -7.572508e-01 4.602704e-01
2.792527e+00 4.379190e+00 -1.118638e-01 -8.880103e-01 8.950284e-01 -6.459848e-01 4.705267e-01
2.855993e+00 4.379190e+00 -9.214569e-02 -9.067216e-01 9.113918e-01 -5.321176e-01 4.792479e-01
2.919460e+00 4.379190e+00 -7.205652e-02 -9.217819e-01 9.245940e-01 -4.161078e-01 4.863412e-01
2.982926e+00 4.379190e+00 -5.167719e-02 -9.331306e-01 9.345604e-01 -2.984225e-01 4.917300e-01
3.046393e+00 4.379190e+00 -3.108979e-02 -9.407218e-01 9.412354e-01 -1.795355e-01 4.953556e-01
3.109859e+00 4.379190e+00 -1.037719e-02 -9.445251e-01 9.445821e-01 -5.992560e-02 4.971785e-01
3.173326e+00 4.379190e+00 1.037719e-02 -9.445251e-01 9.445821e-01 5.992560e-02 4.971785e-01
3.236792e+00 4.379190e+00 3.108979e-02 -9.407218e-01 9.412354e-01 1.795355e-01 4.953556e-01
3.300259e+00 4.379190e+00 5.167719e-02 -9.331306e-01 9.345604e-01 2.984225e-01 4.917300e-01
3.363725e+00 4.379190e+00 7.205652e-02 -9.217819e-01 9.245940e-01 4.161078e-01 4.863412e-01
3.427192e+00 4.379190e+00 9.214569e-02 -9.067216e-01 9.113918e-01 5.321176e-01 4.792479e-01
3.490659e+00 4.379190e+00 1.118638e-01 -8.880103e-01 8.950284e-01 6.459848e-01 4.705267e-01
3.554125e+00 4.379190e+00 1.311315e-01 -8.657232e-01 8.755982e-01 7.572508e-01 4.602704e-01
3.617592e+00 4.379190e+00 1.498712e-01 -8.399502e-01 8.532161e-01 8.654676e-01 4.485869e-01
3.681058e+00 4.379190e+00 1.680074e-01 -8.107950e-01 8.280188e-01 9.701995e-01 4.355971e-01
3.744525e+00 4.379190e+00 1.854671e-01 -7.783750e-01 8.001661e-01 1.071025e+00 4.214326e-01
3.807991e+00 4.379190e+00 2.021800e-01 -7.428208e-01 7.698438e-01 1.167537e+00 4.062338e-01
3.871458e+00 4.379190e+00 2.180788e-01 -7.042755e-01 7.372668e-01 1.259349e+00 3.901475e-01
3.934924e+00 4.379190e+00 2.330994e-01 -6.628943e-01 7.026836e-01 1.346089e+00 3.733244e-01
3.998391e+00 4.379190e+00 2.471815e-01 -6.188439e-01 6.663831e-01 1.427409e+00 3.559170e-01
4.061857e+00 4.379190e+00 2.602682e-01 -5.723017e-01 6.287040e-01 1.502982e+00 3.380771e-01
4.125324e+00 4.379190e+00 2.723069e-01 -5.234549e-01 5.900475e-01 1.572502e+00 3.199541e-01
4.188790e+00 4.379190e+00 2.832492e-01 -4.725004e-01 5.508963e-01 1.635691e+00 3.016925e-01
4.252257e+00 4.379190e+00 2.930509e-01 -4.196433e-01 5.118392e-01 1.692293e+00 2.834301e-01
4.315723e+00 4.379190e+00 3.016725e-01 -3.650965e-01 4.736051e-01 1.742081e+00 2.652970e-01
4.379190e+00 4.379190e+00 3.090795e-01 -3.090795e-01 4.371044e-01 1.784854e+00 2.474135e-01
4.442656e+00 4.379190e+00 3.152419e-01 -2.518180e-01 4.034721e-01 1.820441e+00 2.298896e-01
4.506123e+00 4.379190e+00 3.201349e-01 -1.935425e-01 3.740923e-01 1.848697e+00 2.128237e-01
4.569589e+00 4.379190e+00 3.237389e-01 -1.344876e-01 3.505621e-01 1.869508e+00 1.963024e-01
4.633056e+00 4.379190e+00 3.260393e-01 -7.489127e-02 3.345300e-01 1.882793e+00 1.803997e-01
4.696522e+00 4.379190e+00 3.270268e-01 -1.499335e-02 3.273703e-01 1.888495e+00 1.651775e-01
4.759989e+00 4.379190e+00 3.266975e-01 4.496495e-02 3.297774e-01 1.886594e+00 1.506853e-01
4.823455e+00 4.379190e+00 3.250527e-01 1.047422e-01 3.415116e-01 1.877096e+00 1.369605e-01
4.886922e+00 4.379190e+00 3.220991e-01 1.640977e-01 3.614912e-01 1.860039e+00 1.240295e-01
4.950388e+00 4.379190e+00 3.178484e-01 2.227924e-01 3.881547e-01 1.835493e+00 1.119075e-01
5.013855e+00 4.379190e+00 3.123179e-01 2.805900e-01 4.198491e-01 1.803555e+00 1.006001e-01
5.077321e+00 4.379190e+00 3.055298e-01 3.372578e-01 4.550728e-01 1.764356e+00 9.010359e-02
5.140788e+00 4.379190e+00 2.975115e-01 3.925675e-01 4.925671e-01 1.718052e+00 8.040643e-02
5.204254e+00 4.379190e+00 2.882952e-01 4.462966e-01 5.313141e-01 1.664830e+00 7.148982e-02
5.267721e+00 4.379190e+00 2.779180e-01 4.982285e-01 5.704998e-01 1.604905e+00 6.332898e-02
5.331188e+00 4.379190e+00 2.664217e-01 5.481543e-01 6.094699e-01 1.538517e+00 5.589404e-02
5.394654e+00 4.379190e+00 2.538526e-01 5.958728e-01 6.476925e-01 1.465933e+00 4.915111e-02
5.458121e+00 4.379190e+00 2.402614e-01 6.411919e-01 6.847282e-01 1.387448e+00 4.306317e-02
5.521587e+00 4.379190e+00 2.257027e-01 6.839293e-01 7.202090e-01 1.303375e+00 3.759096e-02
5.585054e+00 4.379190e+00 2.102352e-01 7.239126e-01 7.538225e-01 1.214054e+00 3.269382e-02
5.648520e+00 4.379190e+00 1.939212e-01 7.609811e-01 7.853010e-01 1.119845e+00 2.833040e-02
5.711987e+00 4.379190e+00 1.768263e-01 7.949853e-01 8.144134e-01 1.021126e+00 2.445932e-02
5.775453e+00 4.379190e+00 1.590194e-01 8.257884e-01 8.409599e-01 9.182959e-01 2.103977e-02
5.838920e+00 4.379190e+00 1.405721e-01 8.532663e-01 8.647681e-01 8.117679e-01 1.803194e-02
5.902386e+00 4.379190e+00 1.215589e-01 8.773085e-01 8.856900e-01 7.019712e-01 1.539744e-02
5.965853e+00 4.379190e+00 1.020561e-01 8.978180e-01 9.035998e-01 5.893479e-01 1.309965e-02
6.029319e+00 4.379190e+00 8.214246e-02 9.147123e-01 9.183932e-01 4.743515e-01 1.110390e-02
6.092786e+00 4.379190e+00 6.189802e-02 9.279234e-01 9.299856e-01 3.574451e-01 9.377693e-03
6.156252e+00 4.379190e+00 4.140434e-02 9.373981e-01 9.383121e-01 2.390994e-01 7.890806e-03
6.219719e+00 4.379190e+00 2.074393e-02 9.430982e-01 9.433263e-01 1.197909e-01 6.615331e-03
6.283185e+00 4.379190e+00 8.010855e-17 9.450008e-01 9.450008e-01 2.997789e-02 5.525690e-03
0.000000e+00 4.442656e+00 -0.000000e+00 9.638422e-01 9.638422e-01 -3.057559e-02 5.134314e-03
6.346652e-02 4.442656e+00 -1.690081e-02 9.619016e-01 9.620501e-01 -1.221792e-01 6.146777e-03
1.269330e-01 4.442656e+00 -3.373357e-02 9.560879e-01 9.566828e-01 -2.438665e-01 7.331913e-03
1.903996e-01 4.442656e+00 -5.043050e-02 9.464243e-01 9.477669e-01 -3.645718e-01 8.713486e-03
2.538661e-01 4.442656e+00 -6.692436e-02 9.329498e-01 9.353471e-01 -4.838091e-01 1.031743e-02
3.173326e-01 4.442656e+00 -8.314874e-02 9.157186e-01 9.194859e-01 -6.010983e-01 1.217182e-02
3.807991e-01 4.442656e+00 -9.903831e-02 8.948002e-01 9.002644e-01 -7.159670e-01 1.430687e-02
4.442656e-01 4.442656e+00 -1.145291e-01 8.702787e-01 8.777824e-01 -8.279528e-01 1.675477e-02
5.077321e-01 4.442656e+00 -1.295587e-01 8.422529e-01 8.521592e-01 -9.366048e-01 1.954956e-02
5.711987e-01 4.442656e+00 -1.440666e-01 8.108356e-01 8.235348e-01 -1.041485e+00 2.272691e-02
6.346652e-01 4.442656e+00 -1.579944e-01 7.761534e-01 7.920709e-01 -1.142172e+00 2.632380e-02
6.981317e-01 4.442656e+00 -1.712861e-01 7.383459e-01 7.579536e-01 -1.238260e+00 3.037816e-02
7.615982e-01 4.442656e+00 -1.838880e-01 6.975654e-01 7.213960e-01 -1.329362e+00 3.492845e-02
8.250647e-01 4.442656e+00 -1.957495e-01 6.539760e-01 6.826437e-01 -1.415110e+00 4.001307e-02
8.885313e-01 4.442656e+00 -2.068227e-01 6.077532e-01 6.419810e-01 -1.495161e+00 4.566981e-02
9.519978e-01 4.442656e+00 -2.170632e-01 5.590833e-01 5.997421e-01 -1.569191e+00 5.193515e-02
1.015464e+00 4.442656e+00 -2.264296e-01 5.081621e-01 5.563264e-01 -1.636903e+00 5.884348e-02
1.078931e+00 4.442656e+00 -2.348842e-01 4.551948e-01 5.122235e-01 -1.698023e+00 6.642631e-02
1.142397e+00 4.442656e+00 -2.423931e-01 4.003945e-01 4.680493e-01 -1.752306e+00 7.471137e-02
1.205864e+00 4.442656e+00 -2.489259e-01 3.439820e-01 4.246030e-01 -1.799534e+00 8.372170e-02
1.269330e+00 4.442656e+00 -2.544564e-01 2.861844e-01 3.829485e-01 -1.839515e+00 9.347472e-02
1.332797e+00 4.442656e+00 -2.589623e-01 2.272344e-01 3.445243e-01 -1.872089e+00 1.039813e-01
1.396263e+00 4.442656e+00 -2.624255e-01 1.673694e-01 3.112550e-01 -1.897124e+00 1.152447e-01
1.459730e+00 4.442656e+00 -2.648319e-01 1.068305e-01 2.855673e-01 -1.914521e+00 1.272598e-01
1.523196e+00 4.442656e+00 -2.661720e-01 4.586146e-02 2.700941e-01 -1.924209e+00 1.400125e-01
1.586663e+00 4.442656e+00 -2.664403e-01 -1.529228e-02 2.668788e-01 -1.926148e+00 1.534782e-01
1.650129e+00 4.442656e+00 -2.656357e-01 -7.638445e-02 2.763999e-01 -1.920332e+00 1.676223e-01
1.713596e+00 4.442656e+00 -2.637615e-01 -1.371690e-01 2.972969e-01 -1.906783e+00 1.823986e-01
1.777063e+00 4.442656e+00 -2.608252e-01 -1.974013e-01 3.271041e-01 -1.885556e+00 1.977497e-01
1.840529e+00 4.442656e+00 -2.568387e-01 -2.568387e-01 3.632248e-01 -1.856736e+00 2.136069e-01
1.903996e+00 4.442656e+00 -2.518180e-01 -3.152419e-01 4.034721e-01 -1.820441e+00 2.298896e-01
1.967462e+00 4.442656e+00 -2.457833e-01 -3.723757e-01 4.461761e-01 -1.776815e+00 2.465064e-01
2.030929e+00 4.442656e+00 -2.387589e-01 -4.280101e-01 4.901005e-01 -1.726034e+00 2.633552e-01
2.094395e+00 4.442656e+00 -2.307731e-01 -4.819211e-01 5.343259e-01 -1.668303e+00 2.803241e-01
2.157862e+00 4.442656e+00 -2.218581e-01 -5.338915e-01 5.781532e-01 -1.603855e+00 2.972923e-01
2.221328e+00 4.442656e+00 -2.120497e-01 -5.837121e-01 6.210354e-01 -1.532948e+00 3.141317e-01
2.284795e+00 4.442656e+00 -2.013875e-01 -6.311824e-01 6.625316e-01 -1.455869e+00 3.307079e-01
2.348261e+00 4.442656e+00 -1.899143e-01 -6.761111e-01 7.022775e-01 -1.372927e+00 3.468824e-01
2.411728e+00 4.442656e+00 -1.776765e-01 -7.183173e-01 7.399653e-01 -1.284457e+00 3.625139e-01
2.475194e+00 4.442656e+00 -1.647232e-01 -7.576311e-01 7.753313e-01 -1.190816e+00 3.774609e-01
2.538661e+00 4.442656e+00 -1.511066e-01 -7.938942e-01 8.081468e-01 -1.092379e+00 3.915832e-01
2.602127e+00 4.442656e+00 -1.368816e-01 -8.269606e-01 8.382126e-01 -9.895432e-01 4.047444e-01
2.665594e+00 4.442656e+00 -1.221054e-01 -8.566971e-01 8.653552e-01 -8.827232e-01 4.168142e-01
2.729060e+00 4.442656e+00 -1.068375e-01 -8.829840e-01 8.894239e-01 -7.723488e-01 4.276701e-01
2.792527e+00 4.442656e+00 -9.113941e-02 -9.057154e-01 9.102894e-01 -6.588643e-01 4.372000e-01
2.855993e+00 4.442656e+00 -7.507435e-02 -9.247998e-01 9.278420e-01 -5.427269e-01 4.453036e-01
2.919460e+00 4.442656e+00 -5.870699e-02 -9.401604e-01 9.419915e-01 -4.244041e-01 4.518944e-01
2.982926e+00 4.442656e+00 -4.210323e-02 -9.517352e-01 9.526661e-01 -3.043724e-01 4.569015e-01
3.046393e+00 4.442656e+00 -2.532995e-02 -9.594778e-01 9.598121e-01 -1.831151e-01 4.602704e-01
3.109859e+00 4.442656e+00 -8.454663e-03 -9.633569e-01 9.633940e-01 -6.112039e-02 4.619641e-01
3.173326e+00 4.442656e+00 8.454663e-03 -9.633569e-01 9.633940e-01 6.112039e-02 4.619641e-01
3.236792e+00 4.442656e+00 2.532995e-02 -9.594778e-01 9.598121e-01 1.831151e-01 4.602704e-01
3.300259e+00 4.442656e+00 4.210323e-02 -9.517352e-01 9.526661e-01 3.043724e-01 4.569015e-01
3.363725e+00 4.442656e+00 5.870699e-02 -9.401604e-01 9.419915e-01 4.244041e-01 4.518944e-01
3.427192e+00 4.442656e+00 7.507435e-02 -9.247998e-01 9.278420e-01 5.427269e-01 4.453036e-01
3.490659e+00 4.442656e+00 9.113941e-02 -9.057154e-01 9.102894e-01 6.588643e-01 4.372000e-01
3.554125e+00 4.442656e+00 1.068375e-01 -8.829840e-01 8.894239e-01 7.723488e-01 4.276701e-01
3.617592e+00 4.442656e+00 1.221054e-01 -8.566971e-01 8.653552e-01 8.827232e-01 4.168142e-01
3.681058e+00 4.442656e+00 1.368816e-01 -8.269606e-01 8.382126e-01 9.895432e-01 4.047444e-01
3.744525e+00 4.442656e+00 1.511066e-01 -7.938942e-01 8.081468e-01 1.092379e+00 3.915832e-01
3.807991e+00 4.442656e+00 1.647232e-01 -7.576311e-01 7.753313e-01 1.190816e+00 3.774609e-01
3.871458e+00 4.442656e+00 1.776765e-01 -7.183173e-01 7.399653e-01 1.284457e+00 3.625139e-01
3.934924e+00 4.442656e+00 1.899143e-01 -6.761111e-01 7.022775e-01 1.372927e+00 3.468824e-01
3.998391e+00 4.442656e+00 2.013875e-01 -6.311824e-01 6.625316e-01 1.455869e+00 3.307079e-01
4.061857e+00 4.442656e+00 2.120497e-01 -5.837121e-01 6.210354e-01 1.532948e+00 3.141317e-01
4.125324e+00 4.442656e+00 2.218581e-01 -5.338915e-01 5.781532e-01 1.603855e+00 2.972923e-01
4.188790e+00 4.442656e+00 2.307731e-01 -4.819211e-01 5.343259e-01 1.668303e+00 2.803241e-01
4.252257e+00 4.442656e+00 2.387589e-01 -4.280101e-01 4.901005e-01 1.726034e+00 2.633552e-01
4.315723e+00 4.442656e+00 2.457833e-01 -3.723757e-01 4.461761e-01 1.776815e+00 2.465064e-01
4.379190e+00 4.442656e+00 2.518180e-01 -3.152419e-01 4.034721e-01 1.820441e+00 2.298896e-01
4.442656e+00 4.442656e+00 2.568387e-01 -2.568387e-01 3.632248e-01 1.856736e+00 2.136069e-01
4.506123e+00 4.442656e+00 2.608252e-01 -1.974013e-01 3.271041e-01 1.885556e+00 1.977497e-01
4.569589e+00 4.442656e+00 2.637615e-01 -1.371690e-01 2.972969e-01 1.906783e+00 1.823986e-01
4.633056e+00 4.442656e+00 2.656357e-01 -7.638445e-02 2.763999e-01 1.920332e+00 1.676223e-01
4.696522e+00 4.442656e+00 2.664403e-01 -1.529228e-02 2.668788e-01 1.926148e+00 1.534782e-01
4.759989e+00 4.442656e+00 2.661720e-01 4.586146e-02 2.700941e-01 1.924209e+00 1.400125e-01
4.823455e+00 4.442656e+00 2.648319e-01 1.068305e-01 2.855673e-01 1.914521e+00 1.272598e-01
4.886922e+00 4.442656e+00 2.624255e-01 1.673694e-01 3.112550e-01 1.897124e+00 1.152447e-01
4.950388e+00 4.442656e+00 2.589623e-01 2.272344e-01 3.445243e-01 1.872089e+00 1.039813e-01
5.013855e+00 4.442656e+00 2.544564e-01 2.861844e-01 3.829485e-01 1.839515e+00 9.347472e-02
5.077321e+00 4.442656e+00 2.489259e-01 3.439820e-01 4.246030e-01 1.799534e+00 8.372170e-02
5.140788e+00 4.442656e+00 2.423931e-01 4.003945e-01 4.680493e-01 1.752306e+00 7.471137e-02
5.204254e+00 4.442656e+00 2.348842e-01 4.551948e-01 5.122235e-01 1.698023e+00 6.642631e-02
5.267721e+00 4.442656e+00 2.264296e-01 5.081621e-01 5.563264e-01 1.636903e+00 5.884348e-02
5.331188e+00 4.442656e+00 2.170632e-01 5.590833e-01 5.997421e-01 1.569191e+00 5.193515e-02
5.394654e+00 4.442656e+00 2.068227e-01 6.077532e-01 6.419810e-01 1.495161e+00 4.566981e-02
5.458121e+00 4.442656e+00 1.957495e-01 6.539760e-01 6.826437e-01 1.415110e+00 4.001307e-02
5.521587e+00 4.442656e+00 1.838880e-01 6.975654e-01 7.213960e-01 1.329362e+00 3.492845e-02
5.585054e+00 4.442656e+00 1.712861e-01 7.383459e-01 7.579536e-01 1.238260e+00 3.037816e-02
5.648520e+00 4.442656e+00 1.579944e-01 7.761534e-01 7.920709e-01 1.142172e+00 2.632380e-02
5.711987e+00 4.442656e+00 1.440666e-01 8.108356e-01 8.235348e-01 1.041485e+00 2.272691e-02
5.775453e+00 4.442656e+00 1.295587e-01 8.422529e-01 8.521592e-01 9.366048e-01 1.954956e-02
5.838920e+00 4.442656e+00 1.145291e-01 8.702787e-01 8.777824e-01 8.279528e-01 1.675477e-02
5.902386e+00 4.442656e+00 9.903831e-02 8.948002e-01 9.002644e-01 7.159670e-01 1.430687e-02
5.965853e+00 4.442656e+00 8.314874e-02 9.157186e-01 9.194859e-01 6.010983e-01 1.217182e-02
6.029319e+00 4.442656e+00 6.692436e-02 9.329498e-01 9.353471e-01 4.838091e-01 1.031743e-02
6.092786e+00 4.442656e+00 5.043050e-02 9.464243e-01 9.477669e-01 3.645718e-01 8.713486e-03
6.156252e+00 4.442656e+00 3.373357e-02 9.560879e-01 9.566828e-01 2.438665e-01 7.331913e-03
6.219719e+00 4.442656e+00 1.690081e-02 9.619016e-01 9.620501e-01 1.221792e-01 6.146777e-03
6.283185e+00 4.442656e+00 6.526726e-17 9.638422e-01 9.638422e-01 3.057559e-02 5.134314e-03
0.000000e+00 4.506123e+00 -0.000000e+00 9.788024e-01 9.788024e-01 -3.105017e-02 4.753168e-03
6.346652e-02 4.506123e+00 -1.298964e-02 9.768318e-01 9.769182e-01 -1.240756e-01 5.690470e-03
1.269330e-01 4.506123e+00 -2.592698e-02 9.709278e-01 9.712739e-01 -2.476517e-01 6.787627e-03
1.903996e-01 4.506123e+00 -3.875992e-02 9.611142e-01 9.618955e-01 -3.702305e-01 8.066639e-03
2.538661e-01 4.506123e+00 -5.143678e-02 9.474306e-01 9.488258e-01 -4.913185e-01 9.551510e-03
3.173326e-01 4.506123e+00 -6.390653e-02 9.299319e-01 9.321252e-01 -6.104282e-01 1.126824e-02
3.807991e-01 4.506123e+00 -7.611895e-02 9.086888e-01 9.118714e-01 -7.270799e-01 1.324480e-02
4.442656e-01 4.506123e+00 -8.802486e-02 8.837867e-01 8.881595e-01 -8.408039e-01 1.551097e-02
5.077321e-01 4.506123e+00 -9.957633e-02 8.553259e-01 8.611027e-01 -9.511423e-01 1.809829e-02
5.711987e-01 4.506123e+00 -1.107268e-01 8.234210e-01 8.308325e-01 -1.057651e+00 2.103977e-02
6.346652e-01 4.506123e+00 -1.214315e-01 7.882005e-01 7.974996e-01 -1.159900e+00 2.436965e-02
6.981317e-01 4.506123e+00 -1.316472e-01 7.498062e-01 7.612754e-01 -1.257480e+00 2.812304e-02
7.615982e-01 4.506123e+00 -1.413328e-01 7.083926e-01 7.223539e-01 -1.349995e+00 3.233553e-02
8.250647e-01 4.506123e+00 -1.504493e-01 6.641267e-01 6.809546e-01 -1.437075e+00 3.704269e-02
8.885313e-01 4.506123e+00 -1.589600e-01 6.171865e-01 6.373284e-01 -1.518368e+00 4.227951e-02
9.519978e-01 4.506123e+00 -1.668306e-01 5.677611e-01 5.917644e-01 -1.593548e+00 4.807974e-02
1.015464e+00 4.506123e+00 -1.740294e-01 5.160496e-01 5.446039e-01 -1.662310e+00 5.447523e-02
1.078931e+00 4.506123e+00 -1.805275e-01 4.622601e-01 4.962606e-01 -1.724379e+00 6.149514e-02
1.142397e+00 4.506123e+00 -1.862987e-01 4.066092e-01 4.472564e-01 -1.779505e+00 6.916516e-02
1.205864e+00 4.506123e+00 -1.913197e-01 3.493211e-01 3.982819e-01 -1.827465e+00 7.750661e-02
1.269330e+00 4.506123e+00 -1.955703e-01 2.906264e-01 3.503020e-01 -1.868067e+00 8.653561e-02
1.332797e+00 4.506123e+00 -1.990335e-01 2.307614e-01 3.047379e-01 -1.901146e+00 9.626220e-02
1.396263e+00 4.506123e+00 -2.016952e-01 1.699673e-01 2.637609e-01 -1.926570e+00 1.066895e-01
1.459730e+00 4.506123e+00 -2.035447e-01 1.084887e-01 2.306518e-01 -1.944237e+00 1.178127e-01
1.523196e+00 4.506123e+00 -2.045747e-01 4.657330e-02 2.098091e-01 -1.954075e+00 1.296186e-01
1.586663e+00 4.506123e+00 -2.047809e-01 -1.552964e-02 2.053689e-01 -1.956045e+00 1.420848e-01
1.650129e+00 4.506123e+00 -2.041625e-01 -7.757005e-02 2.184020e-01 -1.950138e+00 1.551788e-01
1.713596e+00 4.506123e+00 -2.027220e-01 -1.392981e-01 2.459679e-01 -1.936379e+00 1.688582e-01
1.777063e+00 4.506123e+00 -2.004653e-01 -2.004653e-01 2.835007e-01 -1.914822e+00 1.830698e-01
1.840529e+00 4.506123e+00 -1.974013e-01 -2.608252e-01 3.271041e-01 -1.885556e+00 1.977497e-01
1.903996e+00 4.506123e+00 -1.935425e-01 -3.201349e-01 3.740923e-01 -1.848697e+00 2.128237e-01
1.967462e+00 4.506123e+00 -1.889043e-01 -3.781556e-01 4.227132e-01 -1.804393e+00 2.282070e-01
2.030929e+00 4.506123e+00 -1.835055e-01 -4.346535e-01 4.718028e-01 -1.752825e+00 2.438050e-01
2.094395e+00 4.506123e+00 -1.773678e-01 -4.894012e-01 5.205506e-01 -1.694198e+00 2.595142e-01
2.157862e+00 4.506123e+00 -1.705159e-01 -5.421783e-01 5.683599e-01 -1.628749e+00 2.752228e-01
2.221328e+00 4.506123e+00 -1.629773e-01 -5.927722e-01 6.147687e-01 -1.556742e+00 2.908121e-01
2.284795e+00 4.506123e+00 -1.547826e-01 -6.409793e-01 6.594028e-01 -1.478466e+00 3.061578e-01
2.348261e+00 4.506123e+00 -1.459645e-01 -6.866053e-01 7.019491e-01 -1.394237e+00 3.211315e-01
2.411728e+00 4.506123e+00 -1.365587e-01 -7.294667e-01 7.421387e-01 -1.304394e+00 3.356027e-01
2.475194e+00 4.506123e+00 -1.266031e-01 -7.693907e-01 7.797374e-01 -1.209299e+00 3.494400e-01
2.538661e+00 4.506123e+00 -1.161376e-01 -8.062167e-01 8.145387e-01 -1.109334e+00 3.625139e-01
2.602127e+00 4.506123e+00 -1.052046e-01 -8.397963e-01 8.463603e-01 -1.004902e+00 3.746981e-01
2.665594e+00 4.506123e+00 -9.384785e-02 -8.699943e-01 8.750414e-01 -8.964244e-01 3.858719e-01
2.729060e+00 4.506123e+00 -8.211325e-02 -8.966892e-01 9.004411e-01 -7.843368e-01 3.959220e-01
2.792527e+00 4.506123e+00 -7.004801e-02 -9.197734e-01 9.224369e-01 -6.690909e-01 4.047444e-01
2.855993e+00 4.506123e+00 -5.770071e-02 -9.391541e-01 9.409249e-01 -5.511509e-01 4.122464e-01
2.919460e+00 4.506123e+00 -4.512107e-02 -9.547531e-01 9.558187e-01 -4.309915e-01 4.183480e-01
2.982926e+00 4.506123e+00 -3.235974e-02 -9.665076e-01 9.670492e-01 -3.090967e-01 4.229834e-01
3.046393e+00 4.506123e+00 -1.946811e-02 -9.743704e-01 9.745648e-01 -1.859573e-01 4.261021e-01
3.109859e+00 4.506123e+00 -6.498092e-03 -9.783097e-01 9.783312e-01 -6.206907e-02 4.276701e-01
3.173326e+00 4.506123e+00 6.498092e-03 -9.783097e-01 9.783312e-01 6.206907e-02 4.276701e-01
3.236792e+00 4.506123e+00 1.946811e-02 -9.743704e-01 9.745648e-01 1.859573e-01 4.261021e-01
3.300259e+00 4.506123e+00 3.235974e-02 -9.665076e-01 9.670492e-01 3.090967e-01 4.229834e-01
3.363725e+00 4.506123e+00 4.512107e-02 -9.547531e-01 9.558187e-01 4.309915e-01 4.183480e-01
3.427192e+00 4.506123e+00 5.770071e-02 -9.391541e-01 9.409249e-01 5.511509e-01 4.122464e-01
3.490659e+00 4.506123e+00 7.004801e-02 -9.197734e-01 9.224369e-01 6.690909e-01 4.047444e-01
3.554125e+00 4.506123e+00 8.211325e-02 -8.966892e-01 9.004411e-01 7.843368e-01 3.959220e-01
3.617592e+00 4.506123e+00 9.384785e-02 -8.699943e-01 8.750414e-01 8.964244e-01 3.858719e-01
3.681058e+00 4.506123e+00 1.052046e-01 -8.397963e-01 8.463603e-01 1.004902e+00 3.746981e-01
3.744525e+00 4.506123e+00 1.161376e-01 -8.062167e-01 8.145387e-01 1.109334e+00 3.625139e-01
3.807991e+00 4.506123e+00 1.266031e-01 -7.693907e-01 7.797374e-01 1.209299e+00 3.494400e-01
3.871458e+00 4.506123e+00 1.365587e-01 -7.294667e-01 7.421387e-01 1.304394e+00 3.356027e-01
3.934924e+00 4.506123e+00 1.459645e-01 -6.866053e-01 7.019491e-01 1.394237e+00 3.211315e-01
3.998391e+00 4.506123e+00 1.547826e-01 -6.409793e-01 6.594028e-01 1.478466e+00 3.061578e-01
4.061857e+00 4.506123e+00 1.629773e-01 -5.927722e-01 6.147687e-01 1.556742e+00 2.908121e-01
